Chiralindicen,Chiralindicem,Initialatomiccoordinateu,Initialatomiccoordinatev,Initialatomiccoordinatew,Calculatedatomiccoordinatesu,Calculatedatomiccoordinatesv,Calculatedatomiccoordinatesw
11,2,0.62477,0.20888,0.34975,0.62598,0.20702,0.34970
11,2,0.39068,0.08801,0.32934,0.38966,0.08384,0.32940
11,2,0.40841,0.09316,0.35655,0.40755,0.08871,0.35655
11,2,0.31382,0.07427,0.37356,0.31116,0.06827,0.37355
11,2,0.33040,0.07598,0.40077,0.32836,0.07018,0.40069
11,2,0.14930,0.11394,0.38036,0.14640,0.11121,0.38044
11,2,0.16001,0.10651,0.40758,0.15786,0.10401,0.40762
11,2,0.10925,0.15586,0.42458,0.10594,0.15325,0.42462
11,2,0.11695,0.14538,0.45179,0.11347,0.14221,0.45176
11,2,0.07524,0.32405,0.43138,0.06923,0.32122,0.43144
11,2,0.07383,0.30760,0.45860,0.06870,0.30511,0.45865
11,2,0.09111,0.40164,0.47560,0.08696,0.40050,0.47573
11,2,0.08625,0.38398,0.50281,0.08145,0.38256,0.50290
11,2,0.20384,0.61812,0.48241,0.20090,0.61950,0.48238
11,2,0.19097,0.60048,0.50962,0.18869,0.60140,0.50956
11,2,0.26806,0.69435,0.52662,0.26621,0.69600,0.52665
11,2,0.25296,0.67793,0.55383,0.25031,0.67995,0.55386
11,2,0.47374,0.85582,0.53343,0.47332,0.85991,0.53343
11,2,0.45556,0.84543,0.56064,0.45480,0.84954,0.56056
11,2,0.55566,0.89433,0.57764,0.55623,0.89939,0.57756
11,2,0.53753,0.88699,0.60485,0.53779,0.89133,0.60474
11,2,0.75617,0.92377,0.58445,0.75900,0.92896,0.58445
11,2,0.74135,0.92557,0.61166,0.74462,0.93170,0.61158
11,2,0.81671,0.90618,0.62866,0.81997,0.91040,0.62860
11,2,0.80420,0.91141,0.65587,0.80780,0.91653,0.65576
11,2,0.91638,0.78953,0.63547,0.92084,0.79247,0.63549
11,2,0.91199,0.80266,0.66268,0.91662,0.80638,0.66267
11,2,0.92666,0.72423,0.67968,0.93211,0.72719,0.67969
11,2,0.92573,0.73955,0.70689,0.93126,0.74314,0.70683
11,2,0.92476,0.67595,0.26472,0.93069,0.67881,0.26487
11,2,0.92617,0.69240,0.29193,0.93152,0.69526,0.29205
11,2,0.90889,0.59836,0.30894,0.91258,0.59971,0.30908
11,2,0.91375,0.61602,0.33615,0.91827,0.61800,0.33628
11,2,0.79616,0.38189,0.31574,0.79812,0.38099,0.31581
11,2,0.80903,0.39952,0.34295,0.81109,0.39931,0.34299
11,2,0.73194,0.30566,0.35996,0.73352,0.30476,0.36006
11,2,0.74704,0.32207,0.38717,0.74953,0.32043,0.38726
11,2,0.52626,0.14418,0.36676,0.52661,0.14093,0.36677
11,2,0.54444,0.15458,0.39397,0.54497,0.15080,0.39395
11,2,0.44434,0.10567,0.41098,0.44363,0.10083,0.41099
11,2,0.46247,0.11301,0.43819,0.46150,0.10805,0.43819
11,2,0.24383,0.07623,0.41778,0.24085,0.07100,0.41774
11,2,0.25865,0.07444,0.44499,0.25471,0.06739,0.44490
11,2,0.18329,0.09382,0.46200,0.17957,0.08912,0.46193
11,2,0.19581,0.08859,0.48921,0.19188,0.08343,0.48914
11,2,0.08362,0.21047,0.46880,0.07870,0.20710,0.46883
11,2,0.08801,0.19734,0.49601,0.08316,0.19343,0.49597
11,2,0.07335,0.27577,0.51302,0.06760,0.27253,0.51301
11,2,0.07427,0.26045,0.54023,0.06800,0.25640,0.54016
11,2,0.12207,0.48285,0.51982,0.11834,0.48307,0.51993
11,2,0.11394,0.46464,0.54703,0.11007,0.46423,0.54710
11,2,0.16696,0.56469,0.56404,0.16413,0.56568,0.56415
11,2,0.15586,0.54661,0.59125,0.15271,0.54689,0.59129
11,2,0.34083,0.76341,0.57084,0.33892,0.76739,0.57088
11,2,0.32405,0.74882,0.59805,0.32223,0.75229,0.59809
11,2,0.41947,0.82275,0.61506,0.41884,0.82703,0.61514
11,2,0.40164,0.81052,0.64227,0.40110,0.81329,0.64231
11,2,0.63553,0.91829,0.62186,0.63746,0.92419,0.62173
11,2,0.61812,0.91428,0.64907,0.61985,0.91934,0.64889
11,2,0.71041,0.92683,0.66608,0.71348,0.93294,0.66600
11,2,0.69435,0.92629,0.69329,0.69812,0.93418,0.69320
11,2,0.86557,0.87361,0.67288,0.86968,0.87823,0.67282
11,2,0.85582,0.88209,0.70009,0.86018,0.88802,0.69998
11,2,0.90095,0.82726,0.71710,0.90495,0.83127,0.71694
11,2,0.89433,0.83867,0.74431,0.89700,0.84234,0.74412
11,2,0.87793,0.51715,0.35315,0.88119,0.51782,0.35323
11,2,0.88606,0.53536,0.38036,0.88962,0.53610,0.38042
11,2,0.83304,0.43531,0.39737,0.83597,0.43480,0.39748
11,2,0.84414,0.45339,0.42458,0.84736,0.45336,0.42466
11,2,0.65917,0.23659,0.40417,0.66087,0.23295,0.40422
11,2,0.67595,0.25119,0.43138,0.67737,0.24818,0.43139
11,2,0.58053,0.17725,0.44839,0.58066,0.17356,0.44839
11,2,0.59836,0.18948,0.47560,0.59848,0.18715,0.47555
11,2,0.36447,0.08171,0.45519,0.36157,0.07428,0.45519
11,2,0.38189,0.08572,0.48241,0.37944,0.07973,0.48236
11,2,0.28959,0.07317,0.49941,0.28617,0.06720,0.49940
11,2,0.30566,0.07371,0.52662,0.30154,0.06652,0.52659
11,2,0.13443,0.12639,0.50621,0.13016,0.12194,0.50623
11,2,0.14418,0.11791,0.53343,0.13912,0.11216,0.53343
11,2,0.09905,0.17274,0.55043,0.09393,0.16834,0.55043
11,2,0.10567,0.16133,0.57764,0.10106,0.15695,0.57761
11,2,0.07881,0.34933,0.55724,0.07310,0.34700,0.55718
11,2,0.07623,0.33240,0.58445,0.07033,0.32970,0.58438
11,2,0.09980,0.42845,0.60145,0.09544,0.42735,0.60146
11,2,0.09382,0.41054,0.62866,0.08965,0.40903,0.62867
11,2,0.22414,0.64415,0.60826,0.22181,0.64599,0.60828
11,2,0.21047,0.62685,0.63547,0.20857,0.62751,0.63545
11,2,0.29149,0.71829,0.65247,0.29004,0.71994,0.65250
11,2,0.27577,0.70242,0.67968,0.27410,0.70463,0.67969
11,2,0.50109,0.87020,0.65928,0.50202,0.87362,0.65927
11,2,0.48285,0.86078,0.68649,0.48380,0.86546,0.68645
11,2,0.58266,0.90399,0.70349,0.58513,0.91130,0.70344
11,2,0.56469,0.89773,0.73070,0.56716,0.90579,0.73063
11,2,0.77752,0.91962,0.71030,0.78288,0.92839,0.71030
11,2,0.76341,0.92258,0.73751,0.76792,0.93113,0.73749
11,2,0.83440,0.89694,0.75451,0.83726,0.90177,0.75449
11,2,0.82275,0.90328,0.78172,0.82597,0.90811,0.78170
11,2,0.92154,0.76884,0.76132,0.92621,0.77249,0.76116
11,2,0.91829,0.78276,0.78853,0.92421,0.78751,0.78838
11,2,0.92683,0.71642,0.83275,0.93352,0.72053,0.83269
11,2,0.92119,0.65067,0.39057,0.92655,0.65300,0.39070
11,2,0.92377,0.66760,0.41778,0.92926,0.67042,0.41789
11,2,0.90020,0.57155,0.43479,0.90454,0.57282,0.43491
11,2,0.90618,0.58947,0.46200,0.91033,0.59143,0.46204
11,2,0.77586,0.35585,0.44159,0.77794,0.35429,0.44166
11,2,0.78953,0.37315,0.46880,0.79107,0.37281,0.46885
11,2,0.70851,0.28171,0.48581,0.70941,0.28025,0.48586
11,2,0.72423,0.29758,0.51302,0.72490,0.29545,0.51306
11,2,0.49891,0.12980,0.49261,0.49770,0.12584,0.49252
11,2,0.51715,0.13922,0.51982,0.51553,0.13394,0.51970
11,2,0.41734,0.09601,0.53683,0.41435,0.08895,0.53674
11,2,0.43531,0.10227,0.56404,0.43227,0.09491,0.56396
11,2,0.22248,0.08038,0.54363,0.21673,0.07223,0.54363
11,2,0.23659,0.07742,0.57084,0.23118,0.06897,0.57080
11,2,0.16561,0.10306,0.58785,0.16106,0.09757,0.58782
11,2,0.17725,0.09672,0.61506,0.17297,0.09144,0.61503
11,2,0.07846,0.23116,0.59465,0.07278,0.22735,0.59463
11,2,0.08171,0.21724,0.62186,0.07532,0.21256,0.62180
11,2,0.07342,0.29950,0.63887,0.06747,0.29614,0.63885
11,2,0.07317,0.28358,0.66608,0.06719,0.28018,0.66603
11,2,0.13556,0.51021,0.64567,0.13297,0.50976,0.64576
11,2,0.12639,0.49197,0.67288,0.12338,0.49138,0.67298
11,2,0.18475,0.59159,0.68989,0.18299,0.59221,0.69001
11,2,0.17274,0.57370,0.71710,0.16981,0.57416,0.71718
11,2,0.36653,0.78439,0.69669,0.36606,0.78846,0.69667
11,2,0.34933,0.77052,0.72390,0.34859,0.77458,0.72390
11,2,0.44650,0.83999,0.74091,0.44744,0.84583,0.74088
11,2,0.42845,0.82865,0.76812,0.42806,0.83358,0.76809
11,2,0.66119,0.92288,0.74771,0.66501,0.93226,0.74769
11,2,0.64415,0.92001,0.77492,0.64695,0.92796,0.77488
11,2,0.73377,0.92617,0.79193,0.73654,0.93166,0.79196
11,2,0.71829,0.92680,0.81914,0.72058,0.93119,0.81918
11,2,0.87894,0.85961,0.79873,0.88345,0.86426,0.79864
11,2,0.87020,0.86911,0.82594,0.87412,0.87313,0.82585
11,2,0.90951,0.80903,0.84295,0.91515,0.81337,0.84286
11,2,0.90399,0.82133,0.87016,0.90979,0.82581,0.87007
11,2,0.92659,0.70050,0.47220,0.93262,0.70451,0.47213
11,2,0.86445,0.48979,0.47900,0.86686,0.49060,0.47910
11,2,0.87361,0.50803,0.50621,0.87626,0.50880,0.50623
11,2,0.81525,0.40841,0.52322,0.81669,0.40778,0.52322
11,2,0.82726,0.42631,0.55043,0.83011,0.42587,0.55035
11,2,0.63347,0.21562,0.53002,0.63302,0.21134,0.53001
11,2,0.65067,0.22948,0.55724,0.65090,0.22542,0.55717
11,2,0.55350,0.16001,0.57424,0.55196,0.15467,0.57415
11,2,0.57155,0.17135,0.60145,0.57164,0.16677,0.60126
11,2,0.33881,0.07712,0.58104,0.33436,0.06836,0.58106
11,2,0.35585,0.07999,0.60826,0.35294,0.07340,0.60826
11,2,0.26623,0.07383,0.62526,0.26335,0.06936,0.62537
11,2,0.28171,0.07320,0.65247,0.27954,0.06958,0.65256
11,2,0.12106,0.14039,0.63206,0.11605,0.13581,0.63203
11,2,0.12980,0.13089,0.65928,0.12607,0.12759,0.65924
11,2,0.09049,0.19097,0.67628,0.08563,0.18766,0.67631
11,2,0.09601,0.17867,0.70349,0.09109,0.17513,0.70353
11,2,0.08411,0.37523,0.68309,0.07791,0.37282,0.68310
11,2,0.08038,0.35790,0.71030,0.07252,0.35464,0.71027
11,2,0.11013,0.45556,0.72730,0.10519,0.45441,0.72728
11,2,0.10306,0.43746,0.75451,0.09819,0.43569,0.75448
11,2,0.24558,0.66960,0.73411,0.24378,0.67181,0.73416
11,2,0.23116,0.65271,0.76132,0.22828,0.65429,0.76130
11,2,0.31578,0.74135,0.77832,0.31377,0.74492,0.77827
11,2,0.29950,0.72608,0.80553,0.29752,0.72855,0.80545
11,2,0.52843,0.88305,0.78513,0.52938,0.88864,0.78514
11,2,0.51021,0.87465,0.81234,0.51040,0.87833,0.81232
11,2,0.60932,0.91199,0.82934,0.61034,0.91616,0.82940
11,2,0.59159,0.90684,0.85655,0.59245,0.91129,0.85655
11,2,0.79773,0.91375,0.83615,0.80145,0.91850,0.83623
11,2,0.78439,0.91785,0.86336,0.78817,0.92323,0.86341
11,2,0.85070,0.88606,0.88036,0.85360,0.88879,0.88044
11,2,0.83999,0.89349,0.90758,0.84214,0.89599,0.90762
11,2,0.92497,0.74704,0.88717,0.93253,0.75147,0.88715
11,2,0.92288,0.76169,0.91438,0.92965,0.76598,0.91434
11,2,0.91590,0.62477,0.51642,0.92134,0.62726,0.51640
11,2,0.91962,0.64210,0.54363,0.92626,0.64501,0.54359
11,2,0.88987,0.54444,0.56064,0.89396,0.54537,0.56060
11,2,0.89694,0.56254,0.58785,0.90085,0.56360,0.58780
11,2,0.75443,0.33040,0.56744,0.75618,0.32806,0.56731
11,2,0.76884,0.34730,0.59465,0.77158,0.34545,0.59449
11,2,0.68422,0.25865,0.61166,0.68604,0.25479,0.61146
11,2,0.70050,0.27392,0.63887,0.70212,0.27089,0.63868
11,2,0.47157,0.11695,0.61846,0.47052,0.11232,0.61835
11,2,0.48979,0.12535,0.64567,0.48960,0.12199,0.64550
11,2,0.39068,0.08801,0.66268,0.38973,0.08411,0.66263
11,2,0.40841,0.09316,0.68989,0.40783,0.08867,0.68981
11,2,0.20227,0.08625,0.66948,0.19901,0.08274,0.66958
11,2,0.21562,0.08215,0.69669,0.21234,0.07755,0.69675
11,2,0.14930,0.11394,0.71370,0.14679,0.11161,0.71382
11,2,0.16001,0.10651,0.74091,0.15800,0.10419,0.74099
11,2,0.07503,0.25296,0.72050,0.06782,0.24907,0.72059
11,2,0.07712,0.23831,0.74771,0.07080,0.23439,0.74777
11,2,0.07524,0.32405,0.76472,0.06931,0.32119,0.76487
11,2,0.07383,0.30760,0.79193,0.06848,0.30474,0.79205
11,2,0.15054,0.53753,0.77152,0.14744,0.53735,0.77151
11,2,0.14039,0.51933,0.79873,0.13748,0.51905,0.79872
11,2,0.20384,0.61812,0.81574,0.20188,0.61902,0.81581
11,2,0.19097,0.60048,0.84295,0.18891,0.60070,0.84299
11,2,0.39278,0.80420,0.82254,0.39201,0.80676,0.82250
11,2,0.37523,0.79112,0.84975,0.37402,0.79298,0.84970
11,2,0.47374,0.85582,0.86676,0.47339,0.85907,0.86677
11,2,0.45556,0.84543,0.89397,0.45503,0.84920,0.89395
11,2,0.68618,0.92573,0.87356,0.68884,0.93173,0.87355
11,2,0.66960,0.92402,0.90077,0.67164,0.92982,0.90069
11,2,0.75617,0.92377,0.91778,0.75915,0.92900,0.91774
11,2,0.74135,0.92557,0.94499,0.74530,0.93261,0.94490
11,2,0.89075,0.84414,0.92458,0.89406,0.84675,0.92462
11,2,0.88305,0.85462,0.95179,0.88653,0.85779,0.95176
11,2,0.91638,0.78953,0.96880,0.92130,0.79290,0.96883
11,2,0.91199,0.80266,0.99601,0.91685,0.80658,0.99597
11,2,0.92476,0.67595,0.59805,0.93035,0.67852,0.59801
11,2,0.92617,0.69240,0.62526,0.93058,0.69445,0.62519
11,2,0.84946,0.46247,0.60485,0.85204,0.46213,0.60481
11,2,0.85961,0.48067,0.63206,0.86224,0.48023,0.63199
11,2,0.79616,0.38189,0.64907,0.79800,0.38015,0.64893
11,2,0.80903,0.39952,0.67628,0.81087,0.39846,0.67614
11,2,0.60722,0.19581,0.65587,0.60786,0.19273,0.65580
11,2,0.62477,0.20888,0.68309,0.62593,0.20591,0.68303
11,2,0.52626,0.14418,0.70009,0.52680,0.14028,0.70012
11,2,0.54444,0.15458,0.72730,0.54515,0.15051,0.72729
11,2,0.31382,0.07427,0.70689,0.31146,0.06857,0.70684
11,2,0.33040,0.07598,0.73411,0.32856,0.07058,0.73406
11,2,0.24383,0.07623,0.75111,0.24114,0.07136,0.75118
11,2,0.25865,0.07444,0.77832,0.25516,0.06828,0.77839
11,2,0.10925,0.15586,0.75792,0.10576,0.15307,0.75796
11,2,0.11695,0.14538,0.78513,0.11287,0.14167,0.78512
11,2,0.08362,0.21047,0.80213,0.07813,0.20644,0.80220
11,2,0.08801,0.19734,0.82934,0.08287,0.19293,0.82939
11,2,0.09111,0.40164,0.80894,0.08742,0.40029,0.80908
11,2,0.08625,0.38398,0.83615,0.08173,0.38200,1.00000
11,2,0.12207,0.48285,0.85315,0.11881,0.48218,0.85323
11,2,0.11394,0.46464,0.88036,0.11039,0.46390,0.88042
11,2,0.26806,0.69435,0.85996,0.26648,0.69524,0.86006
11,2,0.25296,0.67793,0.88717,0.25047,0.67957,0.88726
11,2,0.34083,0.76341,0.90417,0.33913,0.76705,0.90422
11,2,0.32405,0.74882,0.93138,0.32263,0.75183,0.93139
11,2,0.55566,0.89433,0.91098,0.55637,0.89917,0.91099
11,2,0.53753,0.88699,0.93819,0.53851,0.89195,0.93819
11,2,0.63553,0.91829,0.95519,0.63843,0.92572,0.95519
11,2,0.61812,0.91428,0.98241,0.62057,0.92027,0.98236
11,2,0.81671,0.90618,0.96200,0.82043,0.91088,0.96193
11,2,0.80420,0.91141,0.98921,0.80812,0.91657,0.98914
11,2,0.90889,0.59836,0.64227,0.91246,0.59911,0.64223
11,2,0.91375,0.61602,0.66948,0.91756,0.61696,0.66940
11,2,0.87793,0.51715,0.68649,0.88067,0.51689,0.68649
11,2,0.88606,0.53536,0.71370,0.88933,0.53557,0.71370
11,2,0.73194,0.30566,0.69329,0.73371,0.30393,0.69324
11,2,0.74704,0.32207,0.72050,0.74975,0.32003,0.72045
11,2,0.65917,0.23659,0.73751,0.66116,0.23297,0.73747
11,2,0.67595,0.25119,0.76472,0.67771,0.24818,0.76468
11,2,0.44434,0.10567,0.74431,0.44392,0.10119,0.74430
11,2,0.46247,0.11301,0.77152,0.46203,0.10912,0.77151
11,2,0.36447,0.08171,0.78853,0.36254,0.07625,0.78854
11,2,0.38189,0.08572,0.81574,0.38053,0.08156,0.81574
11,2,0.18329,0.09382,0.79533,0.17934,0.08906,0.79543
11,2,0.19581,0.08859,0.82254,0.19209,0.08362,0.82263
11,2,0.13443,0.12639,0.83955,0.13051,0.12213,0.83973
11,2,0.14418,0.11791,0.86676,0.14030,0.11299,0.86689
11,2,0.07335,0.27577,0.84635,0.06743,0.27199,0.84646
11,2,0.07427,0.26045,0.87356,0.06823,0.25638,0.87367
11,2,0.07881,0.34933,0.89057,0.07345,0.34700,0.89070
11,2,0.07623,0.33240,0.91778,0.07075,0.32958,0.91789
11,2,0.16696,0.56469,0.89737,0.16403,0.56520,0.89748
11,2,0.15586,0.54661,0.92458,0.15264,0.54664,0.92466
11,2,0.22414,0.64415,0.94159,0.22206,0.64571,0.94166
11,2,0.21047,0.62685,0.96880,0.20893,0.62719,0.96885
11,2,0.41947,0.82275,0.94839,0.41934,0.82644,0.94839
11,2,0.40164,0.81052,0.97560,0.40152,0.81285,0.97555
11,2,0.50109,0.87020,0.99261,0.50230,0.87416,0.99252
11,2,0.71041,0.92683,0.99941,0.71383,0.93280,0.99940
11,2,0.92119,0.65067,0.72390,0.92615,0.65263,0.72387
11,2,0.92377,0.66760,0.75111,0.92893,0.67017,0.75101
11,2,0.83304,0.43531,0.73070,0.83584,0.43422,0.73081
11,2,0.84414,0.45339,0.75792,0.84744,0.45303,0.75801
11,2,0.77586,0.35585,0.77492,0.77824,0.35385,0.77504
11,2,0.78953,0.37315,0.80213,0.79176,0.37273,0.80221
11,2,0.58053,0.17725,0.78172,0.58112,0.17406,0.78177
11,2,0.59836,0.18948,0.80894,0.59910,0.18760,0.80895
11,2,0.49891,0.12980,0.82594,0.49845,0.12701,0.82601
11,2,0.51715,0.13922,0.85315,0.51669,0.13505,0.85318
11,2,0.28959,0.07317,0.83275,0.28686,0.06793,0.83276
11,2,0.30566,0.07371,0.85996,0.30299,0.06799,0.85994
11,2,0.22248,0.08038,0.87696,0.21832,0.07361,0.87706
11,2,0.23659,0.07742,0.90417,0.23234,0.06954,0.90425
11,2,0.09905,0.17274,0.88377,0.09473,0.16865,0.88389
11,2,0.10567,0.16133,0.91098,0.10214,0.15698,0.91103
11,2,0.07846,0.23116,0.92798,0.07311,0.22696,0.92799
11,2,0.08171,0.21724,0.95519,0.07502,0.21149,0.95513
11,2,0.09980,0.42845,0.93479,0.09546,0.42718,0.93491
11,2,0.09382,0.41054,0.96200,0.08967,0.40858,0.96204
11,2,0.13556,0.51021,0.97900,0.13315,0.50940,0.97910
11,2,0.29149,0.71829,0.98581,0.29059,0.71975,0.98586
11,2,0.90020,0.57155,0.76812,0.90445,0.57276,0.76810
11,2,0.90618,0.58947,0.79533,0.91045,0.59133,0.79526
11,2,0.86445,0.48979,0.81234,0.86731,0.49070,0.81235
11,2,0.87361,0.50803,0.83955,0.87681,0.50920,0.83956
11,2,0.70851,0.28171,0.81914,0.71011,0.28048,0.81926
11,2,0.72423,0.29758,0.84635,0.72604,0.29590,0.84642
11,2,0.63347,0.21562,0.86336,0.63431,0.21196,0.86338
11,2,0.65067,0.22948,0.89057,0.65186,0.22584,0.89054
11,2,0.41734,0.09601,0.87016,0.41534,0.08961,0.87023
11,2,0.43531,0.10227,0.89737,0.43338,0.09523,0.89744
11,2,0.33881,0.07712,0.91438,0.33527,0.06849,0.91451
11,2,0.35585,0.07999,0.94159,0.35362,0.07304,0.94166
11,2,0.16561,0.10306,0.92118,0.16205,0.09771,0.92133
11,2,0.17725,0.09672,0.94839,0.17337,0.09104,0.94852
11,2,0.12106,0.14039,0.96540,0.11519,0.13419,0.96549
11,2,0.12980,0.13089,0.99261,0.12528,0.12593,0.99266
11,2,0.07342,0.29950,0.97220,0.06738,0.29549,0.97213
11,2,0.07317,0.28358,0.99941,0.06758,0.27986,0.99932
11,2,0.92659,0.70050,0.80553,0.93277,0.70428,0.80548
11,2,0.91590,0.62477,0.84975,0.92217,0.62770,0.84982
11,2,0.91962,0.64210,0.87696,0.92678,0.64525,0.87702
11,2,0.81525,0.40841,0.85655,0.81744,0.40829,0.85662
11,2,0.82726,0.42631,0.88377,0.83041,0.42618,0.88384
11,2,0.75443,0.33040,0.90077,0.75663,0.32839,0.90083
11,2,0.76884,0.34730,0.92798,0.77213,0.34552,0.92804
11,2,0.55350,0.16001,0.90758,0.55322,0.15470,0.90752
11,2,0.57155,0.17135,0.93479,0.57250,0.16670,0.93469
11,2,0.47157,0.11695,0.95179,0.47123,0.11208,0.95175
11,2,0.48979,0.12535,0.97900,0.48997,0.12185,0.97895
11,2,0.26623,0.07383,0.95860,0.26371,0.06864,0.95871
11,2,0.28171,0.07320,0.98581,0.27961,0.06854,0.98585
11,2,0.88987,0.54444,0.89397,0.89426,0.54567,0.89404
11,2,0.89694,0.56254,0.92118,0.90148,0.56400,0.92123
11,2,0.84946,0.46247,0.93819,0.85297,0.46244,0.93823
11,2,0.85961,0.48067,0.96540,0.86389,0.48082,0.96541
11,2,0.68422,0.25865,0.94499,0.68674,0.25470,0.94501
11,2,0.70050,0.27392,0.97220,0.70277,0.27113,0.97220
11,2,0.60722,0.19581,0.98921,0.60821,0.19286,0.98926
11,2,0.39068,0.08801,0.99601,0.38987,0.08348,0.99604
11,2,0.92476,0.67595,0.93138,0.93077,0.67878,0.93144
11,2,0.92617,0.69240,0.95860,0.93130,0.69489,0.95865
11,2,0.90889,0.59836,0.97560,0.91305,0.59950,0.97573
11,2,0.79616,0.38189,0.98241,0.79910,0.38050,0.98238
12,2,0.89357,0.85808,0.02080,0.89632,0.86126,0.02077
12,2,0.76485,0.93172,0.00917,0.76873,0.93872,0.00912
12,2,0.83366,0.90909,0.04018,0.83712,0.91387,0.04010
12,2,0.82322,0.91427,0.09057,0.82579,0.91716,0.09062
12,2,0.92465,0.79566,0.05181,0.92983,0.79959,0.05166
12,2,0.92085,0.80713,0.10220,0.92553,0.80983,0.10215
12,2,0.93506,0.73268,0.13320,0.94197,0.73590,0.13319
12,2,0.93413,0.74597,0.18359,0.93973,0.74874,0.18366
12,2,0.46663,0.85929,0.01693,0.46751,0.86235,0.01698
12,2,0.45080,0.85006,0.06731,0.45084,0.85228,0.06729
12,2,0.66883,0.93199,0.02855,0.67199,0.93887,0.02866
12,2,0.65406,0.92972,0.07894,0.65635,0.93479,0.07910
12,2,0.73892,0.93470,0.10995,0.74170,0.93872,0.11006
12,2,0.72547,0.93532,0.16034,0.72784,0.93964,0.16036
12,2,0.87892,0.87521,0.12158,0.88149,0.87685,0.12158
12,2,0.87084,0.88303,0.17196,0.87346,0.88510,0.17201
12,2,0.91158,0.82884,0.20297,0.91494,0.83088,0.20304
12,2,0.90611,0.83905,0.25336,0.90884,0.84143,0.25339
12,2,0.11952,0.49311,0.04406,0.11590,0.49170,0.04407
12,2,0.27182,0.70706,0.00530,0.27040,0.70818,0.00526
12,2,0.25843,0.69294,0.05569,0.25615,0.69347,0.05561
12,2,0.34297,0.77319,0.08669,0.34175,0.77445,0.08653
12,2,0.32825,0.76063,0.13708,0.32636,0.76220,0.13702
12,2,0.54604,0.89799,0.09832,0.54686,0.90156,0.09825
12,2,0.53020,0.89127,0.14871,0.53025,0.89418,0.14856
12,2,0.62392,0.92345,0.17972,0.62480,0.92709,0.17952
12,2,0.60859,0.91946,0.23010,0.60909,0.92304,0.22987
12,2,0.80106,0.92295,0.19134,0.80410,0.92682,0.19125
12,2,0.78937,0.92644,0.24173,0.79160,0.93059,0.24157
12,2,0.85319,0.89712,0.27274,0.85482,0.89952,0.27259
12,2,0.84365,0.90338,0.32313,0.84468,0.90580,0.32303
12,2,0.93054,0.77154,0.28437,0.93435,0.77399,0.28439
12,2,0.92788,0.78379,0.33476,0.93198,0.78696,0.33468
12,2,0.93541,0.71908,0.41615,0.93958,0.72132,0.41603
12,2,0.10643,0.14192,0.02080,0.10368,0.13874,0.02077
12,2,0.06482,0.29481,0.03243,0.05832,0.29103,0.03247
12,2,0.07835,0.38322,0.06344,0.07164,0.38044,0.06345
12,2,0.07466,0.36797,0.11382,0.06724,0.36523,0.11389
12,2,0.17466,0.58793,0.07507,0.17200,0.58733,0.07508
12,2,0.16431,0.57230,0.12545,0.16083,0.57189,0.12556
12,2,0.23263,0.66393,0.15646,0.23011,0.66456,0.15649
12,2,0.22026,0.64909,0.20685,0.21798,0.64991,0.20692
12,2,0.41935,0.83023,0.16809,0.41838,0.83245,0.16803
12,2,0.40378,0.81964,0.21848,0.40314,0.82147,0.21851
12,2,0.49841,0.87628,0.24948,0.49850,0.87933,0.24947
12,2,0.48251,0.86803,0.29987,0.48304,0.87226,0.29991
12,2,0.69767,0.93482,0.26111,0.69933,0.93950,0.26096
12,2,0.68337,0.93370,0.31150,0.68573,0.93999,0.31140
12,2,0.76485,0.93172,0.34251,0.76738,0.93709,0.34249
12,2,0.75206,0.93350,0.39289,0.75439,0.93877,0.39291
12,2,0.89357,0.85808,0.35414,0.89522,0.86014,0.35403
12,2,0.88650,0.86689,0.40452,0.88692,0.86764,0.40445
12,2,0.92085,0.80713,0.43553,0.92285,0.80828,0.43551
12,2,0.91649,0.81820,0.48592,0.91991,0.82039,0.48598
12,2,0.23515,0.06828,0.00917,0.23127,0.06128,0.00912
12,2,0.16634,0.09091,0.04018,0.16288,0.08613,0.04010
12,2,0.17678,0.08573,0.09057,0.17421,0.08284,0.09062
12,2,0.07535,0.20434,0.05181,0.07017,0.20041,0.05166
12,2,0.07915,0.19287,0.10220,0.07448,0.19017,0.10215
12,2,0.06494,0.26732,0.13320,0.05803,0.26410,0.13319
12,2,0.06587,0.25404,0.18359,0.06027,0.25126,0.18366
12,2,0.10508,0.46135,0.14483,0.10034,0.46007,0.14487
12,2,0.09865,0.44553,0.19522,0.09532,0.44469,0.19534
12,2,0.14496,0.54077,0.22623,0.14222,0.54094,0.22624
12,2,0.13599,0.52491,0.27662,0.13415,0.52520,0.27666
12,2,0.29950,0.73447,0.23786,0.29881,0.73525,0.23787
12,2,0.28552,0.72091,0.28824,0.28546,0.72184,0.28831
12,2,0.37304,0.79721,0.31925,0.37299,0.80027,0.31921
12,2,0.35791,0.78539,0.36964,0.35757,0.78873,0.36964
12,2,0.57752,0.90982,0.33088,0.57928,0.91673,0.33077
12,2,0.56182,0.90417,0.38127,0.56337,0.91088,0.38117
12,2,0.65406,0.92972,0.41227,0.65647,0.93703,0.41215
12,2,0.63908,0.92687,0.46266,0.64099,0.93292,0.46257
12,2,0.82322,0.91427,0.42390,0.82434,0.91639,0.42382
12,2,0.81235,0.91889,0.47429,0.81392,0.92117,0.47421
12,2,0.87084,0.88303,0.50530,0.87310,0.88501,0.50512
